condition,layer,mode,split,k,mean_r2,sd_r2
default,36,words_only,pair_novel,7,0.356786,0.006419
default,36,words_only,pair_novel,8,0.360345,0.006352
default,36,words_only,pair_novel,9,0.362469,0.006277
default,36,words_only,pair_novel,10,0.3638,0.006258
default,36,words_only,pair_novel,11,0.364496,0.006396
default,36,words_only,pair_novel,12,0.364994,0.006265
default,36,words_only,pair_novel,13,0.365296,0.006274
default,36,words_only,pair_novel,14,0.365555,0.006263
default,36,words_only,pair_novel,15,0.365742,0.006292
default,36,words_only,word_novel,1,0.187837,0.017403
default,36,words_only,word_novel,2,0.277634,0.022002
default,36,words_only,word_novel,3,0.307695,0.017354
default,36,words_only,word_novel,4,0.320751,0.017023
default,36,words_only,word_novel,5,0.328498,0.020285
default,36,words_only,word_novel,6,0.334269,0.02128
default,36,words_only,word_novel,7,0.337661,0.020034
default,36,words_only,word_novel,8,0.340598,0.020963
default,36,words_only,word_novel,9,0.341724,0.020162
default,36,words_only,word_novel,10,0.342128,0.021123
default,36,words_only,word_novel,11,0.341839,0.02106
default,36,words_only,word_novel,12,0.342047,0.020386
default,36,words_only,word_novel,13,0.342325,0.02052
default,36,words_only,word_novel,14,0.342435,0.020494
default,36,words_only,word_novel,15,0.342719,0.020731
attn_zeroed,36,mean_pooled,pair_novel,1,0.189991,0.005415
attn_zeroed,36,mean_pooled,pair_novel,2,0.273155,0.007664
attn_zeroed,36,mean_pooled,pair_novel,3,0.363377,0.004821
attn_zeroed,36,mean_pooled,pair_novel,4,0.41952,0.005203
attn_zeroed,36,mean_pooled,pair_novel,5,0.448831,0.005451
attn_zeroed,36,mean_pooled,pair_novel,6,0.470009,0.005452
attn_zeroed,36,mean_pooled,pair_novel,7,0.490591,0.00479
attn_zeroed,36,mean_pooled,pair_novel,8,0.501838,0.004929
attn_zeroed,36,mean_pooled,pair_novel,9,0.50956,0.004906
attn_zeroed,36,mean_pooled,pair_novel,10,0.51392,0.005088
attn_zeroed,36,mean_pooled,pair_novel,11,0.516233,0.005315
attn_zeroed,36,mean_pooled,pair_novel,12,0.518332,0.005256
attn_zeroed,36,mean_pooled,pair_novel,13,0.519794,0.004986
attn_zeroed,36,mean_pooled,pair_novel,14,0.520749,0.005029
attn_zeroed,36,mean_pooled,pair_novel,15,0.521378,0.005161
attn_zeroed,36,mean_pooled,word_novel,1,0.178767,0.033376
attn_zeroed,36,mean_pooled,word_novel,2,0.256234,0.038636
attn_zeroed,36,mean_pooled,word_novel,3,0.345783,0.033069
attn_zeroed,36,mean_pooled,word_novel,4,0.395477,0.035709
attn_zeroed,36,mean_pooled,word_novel,5,0.422526,0.036378
attn_zeroed,36,mean_pooled,word_novel,6,0.437525,0.028139
attn_zeroed,36,mean_pooled,word_novel,7,0.448703,0.025049
attn_zeroed,36,mean_pooled,word_novel,8,0.45436,0.026474
attn_zeroed,36,mean_pooled,word_novel,9,0.459895,0.027648
attn_zeroed,36,mean_pooled,word_novel,10,0.463427,0.027314
attn_zeroed,36,mean_pooled,word_novel,11,0.464251,0.026009
attn_zeroed,36,mean_pooled,word_novel,12,0.465274,0.025826
attn_zeroed,36,mean_pooled,word_novel,13,0.466161,0.025184
attn_zeroed,36,mean_pooled,word_novel,14,0.466444,0.024421
attn_zeroed,36,mean_pooled,word_novel,15,0.466637,0.024511
attn_zeroed,36,words_only,pair_novel,1,0.084122,0.002378
attn_zeroed,36,words_only,pair_novel,2,0.1417,0.004153
attn_zeroed,36,words_only,pair_novel,3,0.180389,0.00453
attn_zeroed,36,words_only,pair_novel,4,0.198513,0.005024
attn_zeroed,36,words_only,pair_novel,5,0.210229,0.00486
attn_zeroed,36,words_only,pair_novel,6,0.220118,0.004731
attn_zeroed,36,words_only,pair_novel,7,0.224887,0.004801
attn_zeroed,36,words_only,pair_novel,8,0.229546,0.005119
attn_zeroed,36,words_only,pair_novel,9,0.232147,0.005131
attn_zeroed,36,words_only,pair_novel,10,0.233456,0.005339
attn_zeroed,36,words_only,pair_novel,11,0.234524,0.005387
attn_zeroed,36,words_only,pair_novel,12,0.23526,0.005382
attn_zeroed,36,words_only,pair_novel,13,0.235617,0.005459
attn_zeroed,36,words_only,pair_novel,14,0.235856,0.005421
attn_zeroed,36,words_only,pair_novel,15,0.236008,0.005352
attn_zeroed,36,words_only,word_novel,1,0.080558,0.016402
attn_zeroed,36,words_only,word_novel,2,0.127249,0.019773
attn_zeroed,36,words_only,word_novel,3,0.160345,0.026808
attn_zeroed,36,words_only,word_novel,4,0.172772,0.023078
attn_zeroed,36,words_only,word_novel,5,0.182337,0.023872
attn_zeroed,36,words_only,word_novel,6,0.188216,0.01955
attn_zeroed,36,words_only,word_novel,7,0.190818,0.021343
attn_zeroed,36,words_only,word_novel,8,0.195154,0.020074
attn_zeroed,36,words_only,word_novel,9,0.196328,0.021216
attn_zeroed,36,words_only,word_novel,10,0.19739,0.020493
attn_zeroed,36,words_only,word_novel,11,0.198055,0.021413
attn_zeroed,36,words_only,word_novel,12,0.198389,0.02119
attn_zeroed,36,words_only,word_novel,13,0.198752,0.021471
attn_zeroed,36,words_only,word_novel,14,0.198896,0.021221
attn_zeroed,36,words_only,word_novel,15,0.199087,0.021527
