condition,layer,mode,split,k,mean_r2,sd_r2
default,48,words_only,word_novel,4,0.295638,0.020381
default,48,words_only,word_novel,5,0.301965,0.023157
default,48,words_only,word_novel,6,0.307151,0.026041
default,48,words_only,word_novel,7,0.311613,0.024871
default,48,words_only,word_novel,8,0.313653,0.026067
default,48,words_only,word_novel,9,0.315001,0.025292
default,48,words_only,word_novel,10,0.316052,0.025899
default,48,words_only,word_novel,11,0.316374,0.026356
default,48,words_only,word_novel,12,0.317346,0.0265
default,48,words_only,word_novel,13,0.31777,0.027244
default,48,words_only,word_novel,14,0.318123,0.027704
default,48,words_only,word_novel,15,0.318512,0.027659
attn_zeroed,48,mean_pooled,pair_novel,1,0.245691,0.006506
attn_zeroed,48,mean_pooled,pair_novel,2,0.38867,0.005933
attn_zeroed,48,mean_pooled,pair_novel,3,0.47596,0.003679
attn_zeroed,48,mean_pooled,pair_novel,4,0.525908,0.003411
attn_zeroed,48,mean_pooled,pair_novel,5,0.549046,0.002863
attn_zeroed,48,mean_pooled,pair_novel,6,0.569268,0.002903
attn_zeroed,48,mean_pooled,pair_novel,7,0.581553,0.0027
attn_zeroed,48,mean_pooled,pair_novel,8,0.59021,0.003001
attn_zeroed,48,mean_pooled,pair_novel,9,0.595583,0.003182
attn_zeroed,48,mean_pooled,pair_novel,10,0.599618,0.003181
attn_zeroed,48,mean_pooled,pair_novel,11,0.602063,0.003362
attn_zeroed,48,mean_pooled,pair_novel,12,0.604026,0.003195
attn_zeroed,48,mean_pooled,pair_novel,13,0.605341,0.003311
attn_zeroed,48,mean_pooled,pair_novel,14,0.606286,0.003262
attn_zeroed,48,mean_pooled,pair_novel,15,0.606904,0.003313
attn_zeroed,48,mean_pooled,word_novel,1,0.239408,0.058052
attn_zeroed,48,mean_pooled,word_novel,2,0.378301,0.04317
attn_zeroed,48,mean_pooled,word_novel,3,0.460372,0.049751
attn_zeroed,48,mean_pooled,word_novel,4,0.503096,0.04176
attn_zeroed,48,mean_pooled,word_novel,5,0.524381,0.037231
attn_zeroed,48,mean_pooled,word_novel,6,0.539111,0.040025
attn_zeroed,48,mean_pooled,word_novel,7,0.547496,0.038025
attn_zeroed,48,mean_pooled,word_novel,8,0.551635,0.038653
attn_zeroed,48,mean_pooled,word_novel,9,0.554341,0.038292
attn_zeroed,48,mean_pooled,word_novel,10,0.555976,0.040783
attn_zeroed,48,mean_pooled,word_novel,11,0.556013,0.04249
attn_zeroed,48,mean_pooled,word_novel,12,0.557478,0.043249
attn_zeroed,48,mean_pooled,word_novel,13,0.558125,0.043269
attn_zeroed,48,mean_pooled,word_novel,14,0.558128,0.042951
attn_zeroed,48,mean_pooled,word_novel,15,0.557997,0.043089
attn_zeroed,48,words_only,pair_novel,1,0.08992,0.003601
attn_zeroed,48,words_only,pair_novel,2,0.143086,0.005496
attn_zeroed,48,words_only,pair_novel,3,0.197842,0.007125
attn_zeroed,48,words_only,pair_novel,4,0.221095,0.007679
attn_zeroed,48,words_only,pair_novel,5,0.230506,0.007223
attn_zeroed,48,words_only,pair_novel,6,0.24158,0.007429
attn_zeroed,48,words_only,pair_novel,7,0.249674,0.00774
attn_zeroed,48,words_only,pair_novel,8,0.255186,0.008266
attn_zeroed,48,words_only,pair_novel,9,0.258297,0.008228
attn_zeroed,48,words_only,pair_novel,10,0.260465,0.008107
attn_zeroed,48,words_only,pair_novel,11,0.261787,0.008012
attn_zeroed,48,words_only,pair_novel,12,0.262794,0.007841
attn_zeroed,48,words_only,pair_novel,13,0.263561,0.007863
attn_zeroed,48,words_only,pair_novel,14,0.264033,0.007916
attn_zeroed,48,words_only,pair_novel,15,0.264369,0.007966
attn_zeroed,48,words_only,word_novel,1,0.080726,0.012824
attn_zeroed,48,words_only,word_novel,2,0.125821,0.02041
attn_zeroed,48,words_only,word_novel,3,0.174303,0.022984
attn_zeroed,48,words_only,word_novel,4,0.193418,0.024882
attn_zeroed,48,words_only,word_novel,5,0.203605,0.024505
attn_zeroed,48,words_only,word_novel,6,0.211786,0.023791
attn_zeroed,48,words_only,word_novel,7,0.215473,0.02468
attn_zeroed,48,words_only,word_novel,8,0.219696,0.023471
attn_zeroed,48,words_only,word_novel,9,0.221164,0.023969
attn_zeroed,48,words_only,word_novel,10,0.22314,0.023925
attn_zeroed,48,words_only,word_novel,11,0.223815,0.023854
attn_zeroed,48,words_only,word_novel,12,0.224766,0.02374
attn_zeroed,48,words_only,word_novel,13,0.225255,0.024199
attn_zeroed,48,words_only,word_novel,14,0.225588,0.024401
attn_zeroed,48,words_only,word_novel,15,0.226007,0.024815
